Age,Annual_Income,Spending_Score,Tenure,Purchase_Frequency,Avg_Order_Value,Last_Purchase_Days,Support_Calls,Discount_Usage,Loyalty_Score,Churn,CLV,Complaint_Rate,Engagement_Score
32,83740,43,3,36,3911,301,6,0.9359551537286034,51,1,563184,1.5,39.80684931506849
54,84309,39,7,21,3888,251,2,0.16474103836327192,74,1,653184,0.25,49.54657534246575
38,49984,81,9,49,1579,331,4,0.0421504169629342,48,1,773710,0.4,40.56301369863014
31,138947,59,9,47,4443,165,9,0.4540553226095492,10,1,2088210,0.9,30.058904109589044
19,93822,84,2,6,2245,193,5,0.8012099002436289,73,1,40410,1.6666666666666667,47.724657534246575
28,25901,88,9,48,3248,9,5,0.7716681063107458,39,1,1559040,0.5,53.40684931506849
68,51552,86,6,49,1588,65,3,0.9195306289128325,19,1,544684,0.42857142857142855,40.63835616438356
56,111245,93,10,3,601,282,5,0.5332006643690402,64,1,19833,0.45454545454545453,37.44794520547945
55,51055,86,8,10,2853,181,2,0.10006467156653331,19,1,256770,0.2222222222222222,22.582191780821915
51,57685,44,3,5,4524,282,6,0.5886889743360161,76,1,90480,1.5,44.04794520547945
55,93965,9,7,46,4123,279,6,0.7783956143532116,62,1,1517264,0.75,49.512328767123286
67,34716,37,2,26,467,30,3,0.0933281202698264,13,1,36426,1.0,32.656164383561645
51,134099,74,6,21,4421,266,1,0.17265740109758976,25,1,649887,0.14285714285714285,24.224657534246575
35,31138,36,2,45,1925,328,6,0.012290661155670901,89,1,259875,2.0,60.02739726027397
47,55298,92,6,26,1312,217,2,0.5936525794468104,92,1,238784,0.2857142857142857,61.909589041095884
32,71112,28,10,38,2875,320,0,0.8867343919459044,42,1,1201750,0.0,34.865753424657534
44,43429,42,9,44,4984,105,1,0.6706633160020995,39,1,2192960,0.1,46.946575342465756
68,70200,43,9,26,1480,184,9,0.982040087590982,30,1,384800,0.9,32.71780821917808
51,91308,85,10,8,1432,330,8,0.06303365249976156,5,1,126016,0.7272727272727273,6.817808219178082
69,68244,88,10,5,4576,148,7,0.9030010851514962,81,1,251680,0.6363636363636364,53.89041095890411
55,137217,42,5,15,4738,105,5,0.8140682873866807,18,1,426420,0.8333333333333334,27.746575342465754
50,134055,66,1,16,2063,47,5,0.31424152049950493,21,1,66016,2.5,32.724657534246575
41,121268,55,10,1,4684,87,0,0.9735265518372518,86,0,51524,0.0,58.532876712328765
32,125441,72,2,16,816,309,1,0.28793774817141504,50,1,39168,0.3333333333333333,32.868493150684934
47,37347,48,5,37,346,129,3,0.8893047238282185,6,1,76812,0.5,27.031506849315072
59,36920,91,3,3,4816,258,2,0.8807485770741894,50,1,57792,0.5,31.763013698630136
68,51822,22,5,47,4925,314,0,0.7576576166029725,80,1,1388850,0.0,56.894520547945206
34,66659,27,0,31,3877,147,7,0.5634704738128519,66,1,120187,7.0,54.24520547945205
22,60108,93,9,13,488,72,6,0.12000274961688806,1,1,63440,0.6,20.454794520547942
46,148955,67,0,16,1609,140,3,0.5319717344964983,57,1,25744,3.0,45.628767123287666
21,109099,13,2,43,213,27,8,0.35679625565493456,30,1,27477,2.6666666666666665,46.42054794520548
27,27967,45,7,21,456,29,3,0.7922170331553517,58,1,76608,0.375,53.71095890410959
34,130719,10,7,2,1921,271,0,0.7581292064968449,52,1,30736,0.0,31.75068493150685
27,31871,9,10,27,1623,174,9,0.9106125073726052,37,1,482031,0.8181818181818182,37.06575342465754
34,114299,54,3,38,3190,253,0,0.014830162431707872,48,1,484880,0.0,41.536986301369865
37,97452,27,5,26,1395,60,0,0.8091032168230461,87,1,217620,0.0,68.01232876712328
41,94270,34,7,38,4759,107,0,0.9384620531246688,1,1,1446736,0.0,26.036986301369865
22,53613,1,6,46,4565,220,3,0.7893004491081501,19,1,1469930,0.42857142857142855,31.245205479452054
51,48179,32,10,25,1444,259,0,0.1301944598703667,46,1,397100,0.0,36.30821917808219
23,140465,89,6,11,3423,146,1,0.08127910484088774,67,1,263571,0.14285714285714285,48.8
19,72188,93,3,8,3670,52,3,0.02084523980770081,2,1,117440,0.75,20.55068493150685
30,75099,71,8,8,4367,60,6,0.628745225828071,56,1,314424,0.6666666666666666,47.11232876712329
60,55262,67,9,33,4169,34,1,0.6296726518598873,17,0,1375770,0.1,36.536986301369865
60,98213,84,5,7,1506,96,7,0.9869137142182123,92,1,63252,1.1666666666666667,62.83972602739726
65,137407,20,10,38,2321,89,6,0.39804317410409573,82,1,970178,0.5454545454545454,67.52328767123288
28,38268,94,2,21,2602,316,8,0.33190628489749674,97,1,163926,2.6666666666666665,57.484931506849314
68,97866,35,4,8,696,231,5,0.6244249271843925,79,1,27840,1.0,49.24246575342465
64,106269,99,4,21,3599,275,3,0.825608672507594,22,1,377895,0.6,22.231506849315068
40,80545,91,4,20,3806,246,5,0.9367739495230019,27,1,380600,1.0,26.02054794520548
33,123483,90,7,8,1109,111,3,0.8031241661790386,55,1,70976,0.375,43.81780821917808
48,112822,78,8,46,572,234,6,0.42667398061580475,32,1,236808,0.6666666666666666,36.97808219178082
28,92146,17,8,31,4657,278,8,0.6349142353120641,60,1,1299303,0.8888888888888888,44.06712328767123
33,91966,18,5,29,1544,166,2,0.856299326716117,83,1,268656,0.3333333333333333,61.1041095890411
25,59922,45,5,48,523,128,2,0.49060968831173946,28,1,150624,0.3333333333333333,41.38630136986301
21,99364,93,8,9,2631,237,1,0.2166866437053927,28,1,213111,0.1111111111111111,23.713698630136985
57,62913,84,3,15,4870,291,0,0.16972343974787296,74,1,292200,0.0,45.554794520547944
21,117033,53,5,30,2984,107,0,0.0001577445780567288,84,1,537120,0.0,65.13698630136986
42,124792,91,3,26,2593,128,2,0.7182379949812843,25,1,269672,0.5,33.28630136986301
20,139425,82,10,10,4120,195,6,0.1110972088459905,85,1,453200,0.5454545454545454,54.81506849315068
49,75677,68,0,29,1415,339,8,0.24383909969594042,78,1,41035,8.0,49.12465753424658
20,122154,65,6,16,1895,143,1,0.29787633152279336,86,1,212240,0.14285714285714285,59.964383561643835
44,69841,1,9,36,2107,111,6,0.5603798601367683,26,1,758520,0.6,37.71780821917808
46,66332,58,10,20,980,90,0,0.39795727729576924,75,0,215600,0.0,58.56849315068493
49,112062,26,5,45,1219,251,1,0.6746739920231618,71,1,329130,0.16666666666666666,55.24657534246575
67,139863,20,8,37,3465,280,5,0.05563865932870271,17,1,1153845,0.5555555555555556,24.257534246575343
68,115694,87,6,22,1603,333,4,0.12393919426443945,82,1,246862,0.5714285714285714,49.35342465753425
36,45032,10,6,7,1626,224,7,0.4992115035332667,7,1,79674,1.0,13.326027397260273
38,57846,59,1,23,863,101,1,0.3369647878468298,56,1,39698,0.5,49.365753424657534
22,79474,75,10,41,2847,132,0,0.2958133627513597,64,1,1283997,0.0,57.06712328767123
35,64936,41,8,40,210,13,6,0.06702807903752273,20,1,75600,0.6666666666666666,41.28767123287672
45,49794,5,9,29,1238,98,5,0.8957191747480014,38,1,359020,0.5,42.33013698630137
59,81588,65,8,16,3025,120,7,0.6918185861250508,75,1,435600,0.7777777777777778,55.724657534246575
39,90984,17,5,38,3203,293,7,0.12161815681964938,58,1,730284,1.1666666666666667,44.345205479452055
38,70331,22,2,28,4880,304,1,0.06504595773714061,16,1,409920,0.3333333333333333,19.742465753424653
23,114397,98,0,48,1275,199,7,0.974872533431243,51,1,61200,7.0,48.99589041095891
18,48141,41,3,38,3288,1,5,0.6811725504395049,27,1,499776,1.25,44.845205479452055
22,29074,93,2,31,1989,60,8,0.4174560710937415,51,1,184977,2.6666666666666665,51.512328767123286
58,26406,68,0,14,3236,250,6,0.7017310407557849,75,1,45304,6.0,48.0013698630137
29,117359,69,2,33,3853,140,1,0.7563317864801591,16,1,381447,0.3333333333333333,30.228767123287668
43,143279,11,3,9,3375,149,7,0.7799622023887793,87,1,121500,1.75,58.03561643835617
63,43291,56,7,27,4499,44,8,0.47787730565305764,60,1,971784,1.0,55.68904109589042
51,61568,51,8,24,1276,186,6,0.429882758124848,76,1,275616,0.6666666666666666,55.00821917808219
66,117539,21,2,13,1173,108,3,0.01102808426890034,40,1,45747,1.0,37.98219178082192
31,66851,99,5,26,2065,44,8,0.926557115141838,67,1,322140,1.3333333333333333,58.889041095890406
43,119942,76,9,29,3325,78,3,0.6033078783889431,2,1,964250,0.3,25.426027397260274
62,74823,26,10,49,1499,226,3,0.2031539371899681,48,1,807961,0.2727272727272727,46.31643835616438
44,43312,19,4,43,3606,162,8,0.9196034194214366,52,1,775290,1.6,50.02328767123288
26,63108,60,5,28,1358,281,7,0.9149319017702964,24,1,228144,1.1666666666666667,25.002739726027396
43,86918,71,3,28,3329,253,3,0.9891841643660959,93,1,372848,0.75,61.036986301369865
64,54171,47,9,8,304,132,7,0.8740565631389788,98,1,24320,0.7,64.16712328767123
39,61779,71,5,23,3767,144,7,0.9977843878200647,84,1,519846,1.1666666666666667,61.00958904109589
64,88828,26,6,29,4548,266,6,0.24468618812327259,82,1,923244,0.8571428571428571,55.12465753424658
47,127315,40,8,5,4590,109,9,0.8422495851992341,78,1,206550,1.0,54.52739726027397
60,118723,5,9,42,1381,194,5,0.8230283087957645,82,1,580020,0.5,62.96986301369863
65,32411,21,6,7,4844,35,7,0.23094035922073375,2,1,237356,1.0,21.18219178082192
34,122821,78,5,42,3338,275,6,0.09843754900099078,65,1,841176,1.0,50.03150684931507
43,137990,4,0,36,4594,187,4,0.9794205136775996,20,1,165384,4.0,30.553424657534244
53,77009,23,1,41,3734,243,3,0.29602455152061036,34,1,306188,1.5,35.984931506849314
18,35422,84,0,27,4396,264,1,0.8708917904678061,41,1,118692,1.0,34.134246575342466
25,62468,15,8,46,3327,10,7,0.0041271546746038945,41,1,1377378,0.7777777777777778,53.75205479452055
66,52371,93,9,2,1974,166,8,0.021024807219602204,75,1,39480,0.8,49.0041095890411
52,77022,8,9,25,4014,29,3,0.4658713086963684,91,1,1003500,0.3,71.41095890410959
69,91229,41,8,9,291,271,3,0.23871468393506357,23,1,23571,0.3333333333333333,19.350684931506848
32,119071,19,6,27,646,87,4,0.6898412834359643,38,1,122094,0.5714285714285714,42.33287671232877
64,71196,46,1,1,308,23,1,0.5655643255679543,44,1,616,0.5,41.039726027397265
39,100354,28,5,23,4612,210,6,0.07748579745049144,67,1,636456,1.0,48.893150684931506
31,116774,91,10,10,3439,46,4,0.16262829631571707,62,1,378290,0.36363636363636365,51.47945205479452
43,116410,68,3,42,4253,28,5,0.3880492700584143,12,1,714504,1.25,37.06575342465754
45,46715,15,0,25,4737,26,3,0.18560406395543316,30,1,118425,3.0,41.07534246575342
40,47605,99,0,3,1445,266,7,0.7922223472439286,95,1,4335,7.0,53.824657534246576
31,119853,37,4,6,2920,175,7,0.41607023555328004,87,1,87600,1.4,55.71095890410959
41,51174,1,1,6,477,4,4,0.09343186684249927,65,1,5724,2.0,54.08082191780822
19,29956,67,3,2,3256,311,5,0.48434290227212484,41,1,26048,1.25,24.05890410958904
62,124444,24,0,18,4864,322,2,0.09083818106141417,20,1,87552,2.0,17.75616438356164
43,96373,27,3,23,3122,67,0,0.12893730541981718,6,1,287224,0.0,26.22876712328767
31,89252,40,10,2,2713,135,8,0.2396098320282053,75,1,59686,0.7272727272727273,50.7027397260274
68,81949,63,5,12,1038,55,8,0.8595277052474898,99,1,74736,1.3333333333333333,70.08630136986301
24,82646,61,9,22,3001,31,2,0.9246125323329719,4,1,660220,0.2,26.9013698630137
20,90017,36,3,37,229,74,3,0.8262577293320691,93,1,33892,0.75,73.54520547945205
64,83037,98,0,20,1457,19,6,0.33407721741784724,10,1,29140,6.0,29.958904109589042
40,109818,93,6,39,564,156,1,0.27244644110883165,51,1,153972,0.14285714285714285,48.65205479452055
63,26548,24,1,24,2000,337,2,0.5491556907902392,93,1,96000,1.0,55.23424657534247
60,136981,24,8,48,1104,156,5,0.7218531605331123,38,1,476928,0.5555555555555556,44.85205479452055
64,123141,4,2,20,4993,147,7,0.9933727881601748,1,1,299580,2.3333333333333335,18.445205479452056
62,93294,67,7,1,2378,87,0,0.13157071187892622,8,1,19024,0.0,19.53287671232877
35,129204,34,7,1,3050,20,3,0.049291999023804434,81,1,24400,0.375,59.704109589041096
55,43177,57,2,17,3036,269,0,0.694355888995271,83,1,154836,0.0,51.86027397260274
52,44022,49,3,1,4646,333,1,0.8322257835039055,63,1,18584,0.25,33.553424657534244
68,126297,87,1,45,379,43,7,0.8463487798664232,33,1,34110,3.5,47.64383561643835
32,140695,53,3,30,4073,306,5,0.6784635490771607,15,1,488760,1.25,19.732876712328768
42,25542,23,10,41,4160,28,8,0.9540158041191871,31,1,1876160,0.7272727272727273,46.26575342465753
54,111012,69,10,47,1386,260,1,0.5110047635445869,21,1,716562,0.09090909090909091,30.353424657534248
45,116320,95,10,3,4159,22,2,0.9138147983362125,3,1,137247,0.18181818181818182,21.194520547945206
27,80428,53,8,46,973,101,8,0.967812136991523,66,1,402822,0.8888888888888888,61.26575342465753
56,42740,62,1,11,4805,39,8,0.8471574570031077,35,1,105710,4.0,38.66301369863014
34,79353,41,2,24,4660,290,5,0.3097585632586206,41,1,335520,1.6666666666666667,31.80958904109589
56,110353,57,10,22,552,353,2,0.19621565117029527,59,1,133584,0.18181818181818182,36.75753424657534
39,133132,60,10,44,4707,300,4,0.5481200649818184,16,1,2278188,0.36363636363636365,24.761643835616436
43,76532,54,3,45,3228,170,1,0.45301475038018846,56,1,581040,0.25,52.18493150684932
61,36052,70,4,26,317,296,6,0.877758342192733,45,1,41210,1.2,34.08082191780822
42,120689,57,0,13,681,353,9,0.10003167106715372,59,1,8853,9.0,34.05753424657534
34,67076,10,6,1,4487,130,7,0.2577400613115186,50,1,31409,1.0,38.176712328767124
30,73420,40,9,24,2837,156,5,0.7517989445187085,85,1,680880,0.5,61.15205479452055
37,20671,7,6,10,306,74,7,0.09498664497731213,12,1,21420,1.0,24.945205479452056
42,20163,38,8,35,4677,342,1,0.3207644140217002,92,1,1473255,0.1111111111111111,57.76027397260274
21,61424,85,3,24,443,90,2,0.38715539405398314,12,1,42528,0.5,28.268493150684932
27,129538,61,5,28,2832,67,6,0.62259379656269,33,1,475776,1.0,41.22876712328767
20,73744,84,10,36,4763,236,9,0.15813264571936458,84,1,1886148,0.8181818181818182,59.86849315068493
58,90331,3,1,16,1065,200,0,0.8606044903497095,49,1,34080,0.0,38.34109589041096
62,30634,51,3,40,3181,332,6,0.44754223546627425,21,1,508960,1.5,24.30821917808219
35,24798,86,1,16,1761,227,5,0.9170217118805565,60,1,56352,2.5,42.361643835616434
64,42420,47,9,17,803,348,7,0.4678699136339316,52,1,136510,0.7,32.03150684931507
53,137043,68,4,15,3262,233,6,0.27504025894073336,54,1,244650,1.2,38.73287671232877
64,140575,92,6,16,4218,266,3,0.14182882868767488,39,1,472416,0.42857142857142855,29.724657534246575
39,147158,76,0,15,2215,86,2,0.003745094711284813,49,1,33225,2.0,44.28767123287671
51,49300,38,9,34,1858,102,2,0.5321574849848356,64,1,631720,0.2,56.610958904109594
64,109881,36,9,11,3580,214,3,0.10715669692692342,86,1,393800,0.3,54.57397260273972
25,30749,41,6,1,3967,108,8,0.3917277636311782,26,1,27769,1.1428571428571428,27.38219178082192
57,124131,69,9,15,3970,165,8,0.5892717612370867,71,1,595500,0.8,50.95890410958904
66,45121,13,5,26,1813,91,1,0.2756858969027003,7,1,282828,0.16666666666666666,26.313698630136987
61,148563,87,5,4,2079,192,4,0.17522429236611525,72,1,49896,0.6666666666666666,46.679452054794524
36,57487,58,7,43,4308,335,0,0.7747216226093416,62,1,1481952,0.0,45.54383561643835
59,113947,50,7,5,2546,86,3,0.9467911722816206,90,1,101840,0.375,61.78767123287671
58,53361,30,5,35,1299,222,1,0.100440417861966,88,1,272790,0.16666666666666666,62.33561643835617
54,41223,62,2,13,1274,363,7,0.15559032438500786,24,1,49686,2.3333333333333335,16.00958904109589
23,92930,25,4,10,986,101,3,0.9600126572527187,40,1,49300,0.6,37.465753424657535
69,34056,27,1,11,348,226,4,0.03778422181224628,76,1,7656,2.0,48.91643835616438
43,48380,51,4,18,1954,364,3,0.9776323365504722,47,1,175860,0.6,28.954794520547942
51,46035,78,8,34,2369,60,4,0.004644483084988771,8,1,724914,0.4444444444444444,30.912328767123288
62,50620,57,9,39,3956,250,4,0.8736686556513313,54,1,1542840,0.4,45.0013698630137
23,39877,47,0,41,1379,48,4,0.3073251809877495,9,1,56539,4.0,34.16986301369863
54,145481,39,9,42,3509,117,2,0.9385888581772965,3,1,1473780,0.2,27.68904109589041
50,75316,16,4,23,2623,227,6,0.31694528863558546,54,1,301645,1.2,41.461643835616435
39,84041,22,5,7,4377,362,2,0.654306321534056,21,1,183834,0.3333333333333333,12.764383561643834
38,128940,85,10,39,4787,33,1,0.08003256976593665,95,0,2053623,0.09090909090909091,77.39178082191782
23,137360,54,6,3,1124,44,2,0.242329811453739,48,1,23604,0.2857142857142857,42.489041095890414
23,73352,21,8,12,1803,165,2,0.7736793464792507,47,1,194724,0.2222222222222222,38.058904109589044
65,50911,72,5,7,3252,345,7,0.5286858536788197,88,1,136584,1.1666666666666667,47.1958904109589
21,52784,16,4,49,4418,292,3,0.9279690617870447,68,1,1082410,0.6,52.7
47,23191,59,6,26,2577,337,2,0.4287514083413543,84,1,469014,0.2857142857142857,51.33424657534246
28,53160,31,0,33,3680,344,9,0.8698123658139231,63,1,121440,9.0,42.550684931506844
47,110536,42,10,37,3382,287,4,0.4489554374782375,16,1,1376474,0.36363636363636365,23.373972602739727
48,124576,74,4,48,3017,364,3,0.9792482787019853,74,1,724080,0.6,51.45479452054794
41,84641,32,1,15,3360,225,8,0.9598343813988768,90,1,100800,4.0,57.17123287671233
26,69723,59,3,2,911,286,7,0.3291367055560803,93,1,7288,1.75,51.42876712328767
20,23631,34,6,41,2786,204,6,0.8859236704168032,5,1,799582,0.8571428571428571,23.621917808219177
68,26172,9,4,7,2848,172,7,0.8476113742156492,11,1,99680,1.4,18.175342465753424
48,62080,81,5,32,1917,12,4,0.21068039732756283,29,1,368064,0.6666666666666666,43.442465753424656
57,109097,11,1,4,4552,307,3,0.6242904007832697,79,1,36416,1.5,43.87808219178083
54,110353,96,2,20,1070,121,6,0.07268231558981486,70,1,64200,2.0,54.369863013698634
53,40281,10,6,36,3774,244,0,0.8367107205834616,48,1,951048,0.0,41.43013698630136
41,48671,86,10,32,470,152,5,0.17454588350349654,15,1,165440,0.45454545454545453,28.771232876712332
48,142811,17,1,28,1743,152,7,0.07081470138576451,84,1,97608,3.5,62.07123287671233
23,71431,68,5,13,749,188,6,0.4002190955388112,34,1,58422,1.0,30.5986301369863
19,110900,48,4,1,4863,13,1,0.5769221385996435,60,1,24315,0.2,49.587671232876716
37,142139,52,9,35,4214,91,6,0.854916958559771,62,1,1474900,0.6,56.513698630136986
45,127210,25,0,48,4654,200,5,0.9742425255217365,2,1,223392,5.0,24.441095890410956
28,147734,21,10,30,1912,74,4,0.43949251256986366,80,1,630960,0.36363636363636365,64.94520547945206
21,112961,65,9,36,3440,256,3,0.06044692298527021,19,1,1238400,0.3,26.272602739726025
32,135463,63,10,25,1562,276,0,0.7491155790258707,98,1,429550,0.0,61.37671232876713
23,48602,89,3,16,1484,328,1,0.5651732562239374,49,1,94976,0.25,31.327397260273973
66,108789,51,10,19,1086,329,6,0.44789134484446314,78,1,226974,0.5454545454545454,46.67260273972603
47,71399,36,1,1,2458,71,9,0.30926887879218967,88,1,4916,4.5,60.409589041095884
55,43472,81,3,5,4582,78,2,0.5023985278435357,28,1,91640,0.5,31.226027397260275
68,69230,88,0,22,1985,284,4,0.33867960445703094,48,1,43670,4.0,35.038356164383565
19,93616,66,1,24,3743,130,7,0.7570118677473603,96,1,179664,3.5,68.07671232876713
32,27099,15,7,43,495,43,7,0.5438936964926411,37,1,170280,0.875,49.04383561643836
28,138614,96,5,45,2253,8,5,0.876847774154112,74,1,608310,0.8333333333333334,70.06164383561644
25,45431,39,1,37,2797,13,4,0.5435439146494421,49,1,206978,2.0,54.88767123287671
43,76492,70,5,36,880,213,1,0.23826241333993003,48,1,190080,0.16666666666666666,43.128767123287666
68,116722,1,9,36,4498,111,8,0.8510918822321445,73,1,1619280,0.8,61.21780821917808
62,67684,23,8,4,524,291,0,0.5572190449300439,88,1,18864,0.0,49.25479452054795
61,50111,39,6,36,2491,23,1,0.20684103814356125,29,1,627732,0.14285714285714285,44.03972602739726
22,125387,57,8,18,4622,302,0,0.6235078099562221,60,1,748764,0.0,38.85205479452055
23,83936,81,4,16,1186,254,3,0.35771676494242755,29,1,94880,0.6,25.38219178082192
43,42614,34,6,41,3318,15,3,0.8444056122920658,58,1,952266,0.42857142857142855,60.47808219178082
21,112260,41,10,18,960,130,4,0.4532997386465428,48,1,190080,0.36363636363636365,42.27671232876712
36,61991,93,6,22,3893,61,4,0.7264413581074167,23,1,599522,0.5714285714285714,34.75753424657535
37,90476,73,2,2,1236,115,7,0.09553620763623716,27,1,7416,2.3333333333333335,27.798630136986304
50,137959,13,6,21,1106,320,2,0.3960243463023462,95,1,162582,0.2857142857142857,56.26575342465753
37,80920,70,0,36,564,308,5,0.9832414364723987,7,1,20304,5.0,17.423287671232874
66,114294,6,8,44,3613,325,2,0.8084602894771483,49,1,1430748,0.2222222222222222,39.89178082191781
29,83530,84,9,39,1269,67,1,0.15994080236692865,54,1,494910,0.1,55.02876712328768
64,56224,52,5,47,4569,249,7,0.2777640494772551,68,1,1288458,1.1666666666666667,54.45616438356164
18,27788,3,4,39,2455,175,0,0.3298158088563611,78,1,478725,0.0,61.110958904109594
43,48082,81,6,29,3886,339,8,0.6503655604954457,42,1,788858,1.1428571428571428,31.124657534246573
31,143287,63,4,26,4419,2,6,0.7569947594896556,74,1,574470,1.2,64.69041095890411
55,109570,49,9,21,3281,172,9,0.7495266088079098,59,1,689010,0.9,46.37534246575342
54,121015,76,4,17,3458,334,3,0.5098740563064028,44,1,293930,0.6,28.798630136986304
28,96816,47,10,16,2307,284,2,0.8108205378381512,98,1,406032,0.18181818181818182,58.23835616438356
53,103588,55,9,31,3133,54,5,0.43707808275747506,26,1,971230,0.5,39.341095890410955
30,36531,64,10,9,3029,67,8,0.1238805652955619,23,1,299871,0.7272727272727273,30.528767123287672
60,108340,65,6,31,641,102,8,0.5644418416538133,73,1,139097,1.1428571428571428,60.21095890410959
20,114439,81,9,14,1759,120,3,0.9523013846011067,8,1,246260,0.3,21.624657534246573
50,64857,67,6,49,1941,191,9,0.7929936513925113,53,1,665763,1.2857142857142858,50.73424657534247
23,30142,90,10,37,825,304,4,0.5787006476922424,14,1,335775,0.36363636363636365,21.442465753424656
67,135053,15,2,2,4063,47,8,0.6468056603490969,71,1,24378,2.6666666666666665,53.52465753424657
27,68355,32,2,48,1890,222,1,0.9305620270355727,7,1,272160,0.3333333333333333,25.735616438356164
22,29866,96,9,46,2981,21,1,0.4283427944349605,9,1,1371260,0.1,37.14931506849315
40,90067,68,2,14,290,158,4,0.33139413894263736,3,1,12180,1.3333333333333333,17.042465753424658
27,130990,18,5,33,3206,348,0,0.977241565000449,78,1,634788,0.0,49.83150684931507
61,123634,83,5,35,4502,159,7,0.8634431335103334,17,1,945420,1.1666666666666667,30.28767123287671
19,123814,43,2,39,1288,235,4,0.3230435846186024,44,1,150696,1.3333333333333333,40.823287671232876
30,145426,35,2,47,4811,150,9,0.4637805973609228,86,1,678351,3.0,68.88082191780822
57,84027,78,7,20,1380,257,1,0.41507812900779906,46,1,220800,0.125,34.917808219178085
19,77906,58,7,2,2101,165,8,0.14909567867143392,90,1,33616,1.0,56.558904109589044
37,48138,33,6,41,4690,77,1,0.9578193238132591,58,1,1346030,0.14285714285714285,57.080821917808215
18,112601,14,9,19,386,85,6,0.4043124312197588,28,1,73340,0.6,35.04246575342466
54,49956,34,3,37,1797,46,7,0.875329082637908,14,1,265956,1.75,35.57945205479452
26,127268,61,3,18,3608,47,5,0.18935622768066507,9,1,259776,1.25,27.324657534246573
34,124797,4,2,16,3947,213,6,0.5478708106372198,26,1,189456,2.0,26.128767123287673
26,144917,88,4,4,2870,59,0,0.02396138512426982,2,1,57400,0.0,18.967123287671235
28,146303,59,2,12,439,54,3,0.7642204838423086,75,1,15804,1.0,58.14109589041096
32,96295,29,7,29,2780,342,6,0.5809138982462784,81,1,644960,0.75,50.46027397260274
41,25439,83,6,7,4436,12,0,0.6255895834697527,34,0,217364,0.0,38.442465753424656
55,67241,6,2,14,338,192,0,0.05172088255465346,19,1,14196,0.0,23.179452054794517
52,62533,97,8,12,2706,6,5,0.2110383302086154,39,1,292248,0.5555555555555556,42.77123287671233
47,48270,49,4,35,4365,309,3,0.07433087235358016,82,1,763875,0.6,54.56849315068493
48,98815,40,8,5,4680,144,2,0.28891431580381177,13,1,210600,0.2222222222222222,20.10958904109589
66,59279,83,6,17,4925,346,4,0.627439007682151,5,1,586075,0.5714285714285714,8.641095890410957
22,129787,65,6,42,2445,261,8,0.5661859843173752,50,1,718830,1.1428571428571428,43.298630136986304
61,43888,69,5,32,4500,73,9,0.6121498216133903,23,1,864000,1.5,37.1
67,37630,27,1,10,1949,174,9,0.5492512713778943,88,1,38980,4.5,57.465753424657535
31,81063,80,8,43,767,232,9,0.27302879567585936,29,1,296829,1.0,34.68767123287671
28,138527,6,5,17,1081,270,2,0.24450749734442523,72,1,110262,0.3333333333333333,46.3054794520548
26,143239,13,7,5,839,362,4,0.13705968353658127,26,1,33560,0.5,14.664383561643834
51,147896,64,0,45,4161,222,9,0.8490708749034921,79,1,187245,9.0,60.83561643835617
29,55144,62,4,42,4620,52,4,0.6164793585412445,57,1,970200,0.8,58.250684931506854
52,72161,99,0,9,4737,116,8,0.18651101250405977,1,1,42633,8.0,16.843835616438355
52,116718,19,9,49,2535,26,9,0.17720937982123952,28,1,1242150,0.9,47.275342465753425
18,145873,76,10,33,4521,53,3,0.8730356015261367,62,1,1641123,0.2727272727272727,57.99589041095891
57,111074,80,7,36,3185,29,0,0.7427308637633193,47,0,917280,0.0,52.71095890410959
39,97360,43,7,36,759,19,9,0.6593990799053714,78,1,218592,1.125,68.75890410958904
46,70979,74,0,18,913,303,4,0.4068641075392998,98,1,16434,4.0,57.797260273972604
25,117661,89,8,9,4793,279,0,0.26197556427851754,59,1,388233,0.0,36.91232876712329
28,26979,20,1,29,4188,117,5,0.9794507631128238,31,1,242904,2.5,37.78904109589041
58,46189,95,8,14,456,106,9,0.7972395750228002,70,1,57456,1.0,53.39178082191781
54,62600,68,0,25,776,309,9,0.3017792231362765,49,1,19400,9.0,35.06849315068493
31,79560,44,9,15,237,227,6,0.8475647962784947,5,1,35550,0.6,14.561643835616438
47,98040,23,8,6,2272,352,0,0.7589319486146815,31,1,122688,0.0,18.01232876712329
52,143257,2,3,42,4705,186,9,0.29708054987799837,37,1,790440,2.25,40.90821917808219
38,81558,22,8,29,660,261,3,0.4265528542416397,79,1,172260,0.3333333333333333,53.898630136986306
54,106205,57,6,15,1640,16,8,0.18595344539102665,15,1,172200,1.1428571428571428,31.123287671232877
22,26910,72,10,29,4678,273,0,0.11105244437810935,52,1,1492282,0.0,39.74109589041096
36,77713,7,5,4,2032,160,8,0.7227620328396968,69,1,48768,1.3333333333333333,46.93287671232877
31,66857,78,4,18,4864,358,7,0.2675118573538666,92,1,437760,1.4,51.78356164383562
43,54964,56,10,49,3599,250,4,0.8200593657462536,97,1,1939861,0.36363636363636365,69.50136986301371
21,105667,67,8,44,632,224,5,0.9956087115144261,11,1,250272,0.5555555555555556,26.426027397260274
42,45227,16,1,39,4351,256,6,0.07661981392964867,43,1,339378,3.0,39.17260273972603
62,25978,83,10,16,1951,180,3,0.47303512508370027,70,1,343376,0.2727272727272727,49.93698630136986
59,107527,51,1,11,2247,20,5,0.8020625593108031,23,1,49434,2.5,33.704109589041096
